wallet_address,txHash,timestamp,amount,fromUser,toUser,counterparty,tokenAmount,mint,fee
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,FghZB8VcwRUiEMPChNfPpPhJ8yamZbQpNz7YtwdZ3a27,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GMqwf2ct8runQarHgHxkbXgcMBJzwjVoL525ZLCAFLB2,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4ZcMv77LxMtXMi7nXDCtr4NFhtYBHNxq7DCYYDkczaqT,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,CbhqfzGDAYfL9P9mK6Jy36cJkHeCQj7DTRV7urm9L6nw,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,A3NwnP4Fmjq4DwtMnnsN8WArWRYkeJj5rdH5dDGUEPFu,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4f4ZX9Qf7Dwa651GxEhf7zDNdmSN5rTuzEX9Kn8EuiFR,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,7toK3UqmCGhzc73NvzueqG4dcR3CGk8Gyqd1u2tuf8XE,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,2E3VUa8AnrQn9Mse8sXcirVuN43EpDrWGL8PtW7HPLjSETwWBGS43VMYkxc8qi1pdyvpRBfRFeFf4znLemrfg1VP,2025-01-29 16:56:36,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GpNbukV5nggkJfsEEbKrJaZkdgYcNWCAaD91Mi4MmGQi,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,FghZB8VcwRUiEMPChNfPpPhJ8yamZbQpNz7YtwdZ3a27,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GMqwf2ct8runQarHgHxkbXgcMBJzwjVoL525ZLCAFLB2,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4ZcMv77LxMtXMi7nXDCtr4NFhtYBHNxq7DCYYDkczaqT,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,CbhqfzGDAYfL9P9mK6Jy36cJkHeCQj7DTRV7urm9L6nw,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,A3NwnP4Fmjq4DwtMnnsN8WArWRYkeJj5rdH5dDGUEPFu,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4f4ZX9Qf7Dwa651GxEhf7zDNdmSN5rTuzEX9Kn8EuiFR,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,7toK3UqmCGhzc73NvzueqG4dcR3CGk8Gyqd1u2tuf8XE,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3ZnjSsNFzh5RJNB93aj3PnAYpNPd6mQ6tLbTcDQ57A79aUFQ6aL5SVhx2MqG74JpjcctwTcmPu3nuKy65XmYfoS9,2025-01-29 16:50:35,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GpNbukV5nggkJfsEEbKrJaZkdgYcNWCAaD91Mi4MmGQi,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,FghZB8VcwRUiEMPChNfPpPhJ8yamZbQpNz7YtwdZ3a27,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GMqwf2ct8runQarHgHxkbXgcMBJzwjVoL525ZLCAFLB2,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4ZcMv77LxMtXMi7nXDCtr4NFhtYBHNxq7DCYYDkczaqT,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,CbhqfzGDAYfL9P9mK6Jy36cJkHeCQj7DTRV7urm9L6nw,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,A3NwnP4Fmjq4DwtMnnsN8WArWRYkeJj5rdH5dDGUEPFu,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,4f4ZX9Qf7Dwa651GxEhf7zDNdmSN5rTuzEX9Kn8EuiFR,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,7toK3UqmCGhzc73NvzueqG4dcR3CGk8Gyqd1u2tuf8XE,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,4eLxWHgRVoWrwhm1gJPyKM9kyx2FrMFnAs1d9fCUT1xMJD7FKrdxYeBBao3GytfGNMey9DBWyLDHRCRwnJ93CLfb,2025-01-29 16:46:53,17.4941,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,GpNbukV5nggkJfsEEbKrJaZkdgYcNWCAaD91Mi4MmGQi,EgMLFv3t5nqTcKxKdc97GTL7YZj3Tuh3Srnj3UM5npub,17.4941,cXWNUPtPqgaJ2H5sL2mCVo1McAwdV8F9U7i2EdUpump,0.000014000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3fTYQcrw4jS6dy1Me7JxQEpG6exs7QjGT557Zba5Y1TRCj1i7koatpgw55GdJ6r55EGmqhw3QTJJC6zXVCv9Fvqj,2025-01-29 15:56:35,1400000.0,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,JqDc3BE4pVpUtcBfUMhy8RT97yuDRcjJ3Yt7q8Pwjsv,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,1400000.0,47wKCSLKGzX4rvnpZH4awQgp3bM9HyrNCBb4AzSSmCQy,0.002105000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3fTYQcrw4jS6dy1Me7JxQEpG6exs7QjGT557Zba5Y1TRCj1i7koatpgw55GdJ6r55EGmqhw3QTJJC6zXVCv9Fvqj,2025-01-29 15:56:35,1400000.0,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,2yXxaSQzMFnqewM2jsjECvSWs6TXA9r5doJnPyTbs3xo,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,1400000.0,47wKCSLKGzX4rvnpZH4awQgp3bM9HyrNCBb4AzSSmCQy,0.002105000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3fTYQcrw4jS6dy1Me7JxQEpG6exs7QjGT557Zba5Y1TRCj1i7koatpgw55GdJ6r55EGmqhw3QTJJC6zXVCv9Fvqj,2025-01-29 15:56:35,1400000.0,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,1400000.0,47wKCSLKGzX4rvnpZH4awQgp3bM9HyrNCBb4AzSSmCQy,0.002105000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3fTYQcrw4jS6dy1Me7JxQEpG6exs7QjGT557Zba5Y1TRCj1i7koatpgw55GdJ6r55EGmqhw3QTJJC6zXVCv9Fvqj,2025-01-29 15:56:35,1400000.0,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,hTvwKr1RvQdPS5xiWfXM2UZYuF55Ei8zzsuB7e58feu,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,1400000.0,47wKCSLKGzX4rvnpZH4awQgp3bM9HyrNCBb4AzSSmCQy,0.002105000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,3fTYQcrw4jS6dy1Me7JxQEpG6exs7QjGT557Zba5Y1TRCj1i7koatpgw55GdJ6r55EGmqhw3QTJJC6zXVCv9Fvqj,2025-01-29 15:56:35,1400000.0,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,3B7XAQrLoEMDEGvX8569F9GRb9PcXXocJmj5wvhhei9z,37xE1mxDqiSTWrttyqd61dVurpdoWjbDEBjAgwpG3uZi,1400000.0,47wKCSLKGzX4rvnpZH4awQgp3bM9HyrNCBb4AzSSmCQy,0.002105000
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,ko3NGtDCnJnAEBEaPo4d9WvtyBtXCCv976SYakWGCm4JfEo5YARsrZnW7AvCN4yCFxJf1QU9A5aZ4vUMEnyskZK,2025-01-29 15:36:08,1400000.0,5Qy3r3sN9u9Bh1GfX9p4jhtv9xw96p7x1eFTG7UYPMy1,JqDc3BE4pVpUtcBfUMhy8RT97yuDRcjJ3Yt7q8Pwjsv,5Qy3r3sN9u9Bh1GfX9p4jhtv9xw96p7x1eFTG7UYPMy1,1400000.0,9DWkKxMuA2y6NRCDFS3Rtzhr5EU7w7d1J1crqMWhT8DJ,0.002105000
